frame,track_id,x,y,w,h,class_id,conf
41520,12020,3767.11,418.68,3858.81,556.9,0,0.61
41550,12118,1054.81,470.24,1141.48,631.15,0,0.89
41560,12118,1039.9,530.97,1139.06,699.34,0,0.85
41570,11873,2226.57,577.8,2328.2,776.58,0,0.81
41580,11873,2199.33,524.74,2292.56,708.92,0,0.94
41590,12142,3865.24,1042.93,4006.57,1352.26,0,0.91
41600,12142,3790.49,977.8,4019.43,1236.59,0,0.9
41630,12164,925.88,475.31,1006.48,630.71,0,0.83
41640,12164,906.11,504.94,992.39,677.38,0,0.81
41650,12164,885.3,547.34,976.77,731.11,0,0.95
41660,12164,839.8,594.29,938.16,798.98,0,0.85
41710,12185,3437.62,1078.08,3684.63,1320.57,0,0.39
41760,12189,2816.03,1405.66,3017.63,1808.72,0,0.92
41800,12185,3460.76,1074.89,3689.91,1354.02,0,0.48
41830,12197,3074.96,429.65,3170.32,579.22,0,0.54
41830,12185,3428.67,1069.4,3710.6,1363.01,0,0.39
41840,12185,3437.57,1071.5,3704.64,1347.59,0,0.44
41850,12185,3436.39,1072.06,3703.95,1334.62,0,0.78
41850,12197,3078.9,437,3169.57,579.83,0,0.44
41860,12185,3432.18,1071.18,3703.61,1336.1,0,0.58
41860,12201,3106.24,646.74,3227.51,863.79,0,0.89
41860,12197,3080.22,439.09,3168.22,581.08,0,0.45
41870,12185,3421.31,1074.1,3710.19,1332.98,0,0.38
41870,12201,3081.75,624.91,3187.68,830.88,0,0.76
41880,12185,3427.42,1073.51,3706.37,1336.4,0,0.29
41880,12201,3034.64,602.19,3135.97,795.64,0,0.88
41880,12197,3085.54,441.29,3170.69,576.94,0,0.27
41890,12185,3431.93,1076.14,3702.69,1326.6,0,0.54
41890,12201,2956.34,566.94,3066.8,752.74,0,0.84
41900,12185,3439.58,1077.76,3701.5,1325.49,0,0.36
41900,12197,3098.39,446.49,3187.73,585.91,0,0.34
41910,12185,3445.2,1076.97,3702.03,1328.81,0,0.57
41910,12197,3118.53,454.03,3202.76,595.51,0,0.46
41920,12185,3444.7,1077.44,3704.33,1336.98,0,0.31
41920,12197,3141.9,465.6,3224.77,615.88,0,0.68
41940,12231,897.33,381.58,962.71,508.48,0,0.55
41940,12233,327.24,565.87,420.03,705.26,0,0.32
41950,12233,327.18,557.32,420.63,703.74,0,0.37
41960,12233,327.21,560.35,420.32,703.03,0,0.35
41970,12233,325.95,555.66,419.84,704,0,0.33
41970,12242,854.08,462.11,936.55,610.42,0,0.85
41980,12242,834.2,499.87,923.33,661.98,0,0.83
42000,12249,3468.11,785.55,3593.21,1017.3,1,0.6
42010,12249,3424.78,814.94,3561.22,1054,0,0.91
42020,12249,3346.18,839.59,3502.3,1083.36,0,0.65
42020,12185,3449.46,1080.06,3699.32,1322.31,0,0.49
42030,12249,3278.63,843.03,3455.77,1098.67,0,0.79
42040,12249,3247.84,847.92,3438.55,1104.79,0,0.61
42040,12185,3445.78,1074.4,3709.09,1340.02,0,0.31
42050,12249,3238.3,853.8,3433.75,1106.63,0,0.71
42050,12185,3414.87,1083.87,3717.53,1362.04,3,0.29
42060,12249,3236.87,857.04,3431.58,1106.64,0,0.89
42070,12249,3237.71,861.54,3429.04,1105.39,0,0.88
42080,12249,3240.6,856.91,3435.87,1105.08,0,0.92
42080,12242,762.81,721.81,878.01,952.19,0,0.62
42090,12249,3242.45,853.89,3440.72,1104.15,0,0.91
42100,12249,3244.66,849.98,3444.32,1103.02,0,0.78
42110,12249,3246.77,848.79,3446.85,1101.71,0,0.71
42120,12249,3248.33,847.63,3449.17,1100.73,0,0.75
42120,12296,2142.1,502.93,2232.38,673.47,0,0.91
42130,12249,3248.94,847.59,3449.48,1100.58,0,0.81
42130,12296,2127.41,459.96,2211.87,615.15,0,0.89
42130,12299,1638.32,548.64,1731.21,732.23,0,0.83
42130,12301,1007.68,462.25,1105.91,616.55,0,0.92
42140,12249,3249.93,847.09,3449.13,1100.43,0,0.89
42140,12296,2111.34,412.22,2190.13,557.36,0,0.82
42140,12299,1635.25,502.18,1719.39,666.43,0,0.9
42140,12301,965.64,490.87,1070.99,654.95,0,0.91
42140,12185,3442.56,1094.48,3701.68,1332.52,0,0.33
42150,12249,3250.33,845.95,3450.53,1099.72,0,0.72
42150,12296,2098.49,376.55,2170.23,509.05,0,0.89
42160,12249,3250.97,845.57,3451.79,1099.26,0,0.72
42160,12296,2084.31,348.26,2151.7,472.99,0,0.74
42170,12249,3251.89,844.48,3452.29,1099.76,0,0.71
42180,12249,3252.52,843.32,3453.45,1098.72,0,0.29
42190,12249,3253.62,843.43,3452.41,1098.49,0,0.37
42190,12185,3450.06,1085.64,3726.72,1374.29,0,0.4
42200,12249,3253.65,842.27,3446.12,1101.79,0,0.8
42210,12185,3439.86,1078.51,3728.57,1376.71,0,0.63
42220,12185,3434.1,1075.58,3729.42,1375.11,0,0.55
42220,12249,3253.46,844.21,3450.41,1102.35,0,0.39
42230,12185,3444.74,1079.71,3728.07,1375.05,0,0.68
42230,12249,3253.64,844.9,3454.45,1100.9,0,0.51
42240,12185,3445.82,1081.18,3726.81,1375.81,0,0.61
42250,12185,3450.43,1080.02,3728.26,1377.35,0,0.65
42250,12327,3812.51,762.3,4010.95,988.13,1,0.84
42250,12249,3258.5,843.52,3449.58,1100.88,0,0.44
42260,12185,3450.05,1079.58,3728.28,1377.09,0,0.76
42260,12327,3796.71,759.79,3988.4,983.88,1,0.9
42260,12249,3259.97,842.47,3450.8,1100.05,0,0.32
42270,12185,3450.72,1081.2,3728.55,1374.92,0,0.76
42270,12327,3769.06,740.81,3956.45,973.08,0,0.78
42270,12249,3257.03,845.32,3450.13,1102.82,0,0.71
42280,12327,3721.53,737.7,3902.92,959.97,0,0.89
42280,12249,3248.27,845.38,3443.8,1099.9,0,0.75
42290,12327,3697.21,729.74,3869.82,951.49,1,0.96
42290,12249,3178.48,853.29,3381.8,1098.85,0,0.59
42290,12185,3444.67,1081.96,3727.58,1376.27,0,0.59
42300,12327,3620.51,717.04,3783.15,924.94,0,0.89
42300,12185,3433.53,1079.61,3724.14,1375.71,0,0.35
42310,12185,3382.5,1062.53,3655.12,1316.42,0,0.91
42420,12387,1028.81,614.76,1185.41,804.43,0,0.73
42470,12185,3280.93,944.83,3565,1190.63,0,0.69
42520,12431,3663.44,851.5,3897.78,1110.67,0,0.84
42550,12436,3862.03,873.24,4071.08,1108.29,0,0.74
42570,12443,1610.97,465.7,1758.56,644.01,0,0.82
42580,12445,2253.16,904.53,2406.48,1193.12,0,0.94
42590,12445,2285.41,847.08,2431.23,1112.66,0,0.96
42600,12445,2319.93,784.13,2462.73,1036.9,0,0.93
42610,12445,2347.96,743.63,2480.84,981.82,0,0.94
42610,12431,3789.09,854.63,3945.92,1117.8,0,0.87
42620,12445,2361.03,723.71,2492.72,955.9,0,0.95
42620,12431,3779.62,864.27,3915.4,1122.84,0,0.88
42630,12445,2367.85,712.58,2498.31,932.44,0,0.94
42640,12445,2369.43,708.37,2500.25,924.16,0,0.49
42650,12445,2371,709.75,2498.16,927.82,0,0.92
42660,12445,2369.87,713.4,2497.6,929.42,0,0.87
42660,12472,3706.25,913.34,3839.76,1161.17,0,0.38
42660,12387,1046.95,579.93,1195.43,769.05,1,0.39
42670,12445,2369.53,717.07,2496.52,930.68,0,0.92
42680,12445,2368.91,720.47,2495.72,933.13,0,0.89
42680,12472,3696.64,896,3840.18,1170.11,0,0.28
42690,12445,2374.95,720.28,2497.27,917.78,0,0.68
42690,12472,3696.06,881.08,3844.6,1170.24,0,0.81
42700,12445,2369.78,717.56,2494.82,930.85,0,0.84
42700,12472,3696.59,879.25,3845.29,1170.45,0,0.64
42710,12445,2367.48,716.46,2493.59,934.53,0,0.92
42710,12472,3700.17,879.72,3842.5,1167.75,0,0.28
42710,12484,799.52,453.22,907.62,595.32,0,0.75
42720,12445,2366.04,718.04,2494.16,937.15,0,0.8
42720,12472,3699.67,874.69,3846.98,1167.19,0,0.68
42730,12445,2365.36,720.55,2494.93,939.11,0,0.94
42730,12472,3700.51,883.53,3847.69,1167.81,0,0.83
42740,12445,2365.76,720.02,2492.64,938.45,0,0.86
42740,12472,3701.55,886.62,3849.45,1169.55,0,0.74
42750,12445,2365.36,720.93,2491.76,938.49,0,0.73
42750,12472,3701.48,887.66,3848.74,1169.99,0,0.78
42760,12445,2365.62,721.6,2493.37,940.31,0,0.94
42760,12472,3700.94,871.39,3847.81,1170.54,0,0.41
42760,12484,758.3,459.69,851.22,587.46,0,0.76
42770,12445,2365.2,723.37,2493.85,940.72,0,0.95
42770,12472,3700.53,885.38,3846.16,1171.68,0,0.64
42780,12445,2364.75,722.72,2493.83,940.4,0,0.95
42780,12472,3701.74,884.96,3849.48,1169.25,0,0.57
42790,12445,2364.9,722.82,2492.29,940.05,0,0.83
42790,12472,3702.15,888.52,3848.39,1168.13,0,0.89
42800,12445,2367.46,722.38,2493.63,939.83,0,0.92
42800,12472,3702.42,894.19,3845.86,1167.58,0,0.62
42810,12445,2366.45,721.73,2492.84,940.62,0,0.94
42810,12472,3702.52,894.55,3846.28,1166.75,0,0.72
42820,12445,2366.08,721.73,2494.1,940.84,0,0.94
42820,12520,2070.75,862.08,2201.95,1132.05,0,0.94
42830,12445,2365.63,721.77,2494.5,942.61,0,0.94
42830,12520,2064.18,857.03,2197.9,1127.51,0,0.93
42830,12472,3681.58,848.59,3862.98,1168.98,0,0.91
42840,12445,2365.52,722.49,2493.63,943.24,0,0.94
42840,12520,2063.91,854.85,2192.37,1124.66,0,0.93
42840,12472,3693.36,874.59,3853.72,1168.78,0,0.48
42850,12445,2363.65,722.61,2487.52,938.79,0,0.78
42850,12520,2069.96,868.58,2196.02,1126.81,0,0.93
42850,12472,3698.57,884.77,3848.42,1166.95,0,0.69
42860,12445,2364.83,724.29,2489.68,940.19,0,0.95
42860,12520,2083.97,869.06,2215.76,1127.54,0,0.88
42860,12472,3700.43,886.03,3847.65,1166.39,0,0.59
42860,12543,675.59,608.97,777.14,793.66,3,0.59
42870,12445,2364.08,725.21,2488.63,941.23,0,0.95
42870,12520,2071,869.7,2207.29,1126.91,0,0.94
42870,12472,3702.25,893.5,3847.63,1156.44,0,0.41
42870,12431,3792.11,964.82,4050.57,1249.47,0,0.96
42880,12445,2364.27,724.31,2489.7,941.87,0,0.93
42880,12520,2064.52,868.38,2200.53,1127.07,0,0.95
42880,12472,3701.08,893.32,3842.82,1162.82,0,0.53
42890,12445,2363.78,723.27,2493.43,941.25,0,0.9
42890,12520,2061.53,869.85,2196.57,1126.81,0,0.93
42890,12472,3700.72,888.36,3848.22,1165.67,0,0.84
42900,12445,2364.46,724.47,2494.81,940.39,0,0.87
42900,12520,2060.22,873.3,2191.79,1124.54,0,0.92
42900,12472,3699.73,900.78,3844.57,1168.31,0,0.65
42910,12445,2364.93,723.86,2495.68,940.52,0,0.89
42910,12520,2060.73,869.27,2193.46,1125.02,0,0.93
42910,12472,3700.12,893.98,3842.19,1167.4,0,0.7
42910,12563,1024.87,447.96,1146.01,590.53,0,0.77
42920,12445,2364.47,723.24,2495.19,940.82,0,0.93
42920,12520,2062.91,865.56,2192.74,1124.88,0,0.92
42920,12472,3700.3,906.55,3840.15,1168.86,0,0.34
42930,12445,2363.8,723.8,2495.49,941.36,0,0.78
42930,12520,2066.36,860.85,2195.68,1125.19,0,0.93
42940,12445,2363.76,723.72,2494.62,941.51,0,0.84
42940,12520,2067.27,859.23,2197.35,1126.78,0,0.89
42940,12575,2061.63,364.31,2178.65,483.96,0,0.83
42940,12472,3698.02,910.16,3839.83,1169.2,0,0.4
42950,12445,2365.08,721.91,2494.4,940.62,0,0.86
42950,12520,2069.37,867.17,2197.03,1126.2,0,0.94
42950,12472,3699.96,894.25,3842.29,1167.13,0,0.75
42960,12445,2364.85,721.43,2493.13,939.67,0,0.79
42960,12520,2066.52,872.76,2197.72,1125.35,0,0.95
42960,12472,3700.88,892.82,3842.11,1167.39,0,0.75
42960,12575,2009.3,361.4,2131.76,484.61,0,0.91
42970,12445,2363.74,722.79,2494.16,940.6,0,0.89
42970,12520,2066.74,871.62,2197.89,1126.45,0,0.96
42970,12472,3701.67,888.14,3842.27,1168.37,0,0.61
42980,12445,2365.7,726.65,2491.9,938.74,0,0.58
42980,12520,2067.07,871.31,2199.78,1126,0,0.95
42980,12472,3700.56,916.48,3836.67,1169.86,0,0.59
42980,12543,685.19,611.4,800.94,771.81,0,0.35
42980,12575,1921.86,358.87,2041.04,483.6,0,0.83
42990,12445,2364.4,725.14,2493.31,939.58,0,0.84
42990,12520,2066.63,868.04,2198.33,1124.52,0,0.95
42990,12472,3700,918.8,3837.26,1171.36,0,0.52
42990,12575,1860.06,361.14,1976.14,487.19,0,0.6
43000,12445,2362.95,725.72,2482.61,932.95,0,0.53
43000,12520,2067,871.54,2197.25,1126.35,0,0.94
43000,12472,3700.38,892.38,3841.61,1168.15,0,0.85
43000,12575,1788.97,369.55,1894.19,494.17,0,0.82
43000,12602,3388.35,660.95,3587.08,875.56,0,0.84
43010,12445,2363.28,725.29,2488.24,938.85,0,0.91
43010,12520,2067.25,870.44,2198.81,1126.06,0,0.95
43010,12472,3699.94,906.93,3838.45,1168.78,0,0.29
43020,12445,2363.63,725.19,2491.45,941.06,0,0.91
43020,12520,2067.52,870.81,2199.08,1126.02,0,0.94
43030,12445,2364.05,725.17,2492.55,939.88,0,0.78
43030,12520,2067.52,871.34,2199,1125.02,0,0.94
43030,12431,3942.12,962.74,4093.52,1229.39,0,0.87
43030,12472,3699.94,912.69,3838.44,1168.34,0,0.42
43040,12445,2364.31,725.56,2492.45,939.35,0,0.78
43040,12520,2067.51,872.58,2199.34,1124.57,0,0.95
43040,12472,3701.37,895.81,3843.46,1166.74,0,0.29
43050,12445,2364.08,725.83,2491.98,939.62,0,0.78
43050,12520,2067.35,872.51,2199.14,1123.96,0,0.94
43060,12445,2363.5,725.68,2491.34,940.16,0,0.69
43060,12520,2066.97,872.85,2199.51,1124.33,0,0.95
43060,12472,3702.19,888.23,3844.77,1166.59,0,0.29
43070,12445,2363.74,726.73,2490.79,940.47,0,0.83
43070,12520,2064.88,874.64,2197.6,1123.45,0,0.94
43070,12472,3702.38,887.02,3844.68,1166.83,0,0.36
43080,12445,2363.98,726.42,2491.81,941.09,0,0.89
43080,12520,2063.21,874.36,2197.05,1123.25,0,0.95
43090,12445,2364.18,726.38,2492.04,941.24,0,0.89
43090,12520,2064.63,873.88,2199.17,1125.07,0,0.95
43090,12575,1398.87,401.35,1477.06,537.95,0,0.81
43100,12445,2365.38,726.49,2492.01,942.12,0,0.85
43100,12520,2065.91,873.64,2199.32,1125.22,0,0.95
43100,12472,3702.01,892.03,3844.44,1166.48,0,0.68
43110,12445,2365.63,726.42,2492.08,942.38,0,0.83
43110,12520,2066.35,873.97,2199.03,1125.27,0,0.95
43110,12472,3701.96,890.95,3844.84,1166.37,0,0.5
43110,12563,1049.09,498.1,1145.84,671.99,0,0.91
43120,12445,2365.85,726.48,2492.08,942.38,0,0.82
43120,12520,2066.56,874.28,2198.77,1125.37,0,0.95
43120,12472,3701.87,891.14,3844.49,1166.71,0,0.37
43130,12445,2365.05,725.49,2492.48,942.07,0,0.85
43130,12520,2067.49,873.53,2198.58,1125.09,0,0.94
43130,12472,3702.06,886.66,3844.74,1165.83,0,0.45
43140,12445,2364.55,724.93,2492.85,941.89,0,0.84
43140,12520,2068.09,873.49,2198.17,1125.4,0,0.94
43140,12472,3702.28,885.49,3844.82,1165.28,0,0.48
43150,12445,2364.93,722.02,2493.2,942.45,0,0.93
43150,12520,2068.49,875.39,2198.46,1126.25,0,0.95
43150,12472,3702.06,884.65,3845.97,1165.94,0,0.46
43160,12445,2364.6,722.37,2491.95,942.51,0,0.95
43160,12520,2066.58,875.55,2198.24,1125.87,0,0.95
43160,12472,3701.97,885.67,3846.15,1166.29,0,0.3
43170,12445,2364.47,722.65,2490.56,942.01,0,0.87
43170,12520,2066.2,875.26,2198.72,1125.63,0,0.94
43170,12472,3701.59,885.27,3845.35,1166.38,0,0.41
43180,12445,2364.02,723.95,2492.56,941.7,0,0.91
43180,12520,2066.88,873.33,2198.87,1125.39,0,0.95
43180,12472,3701.42,889.51,3843.9,1167.15,0,0.57
43190,12445,2363.53,723.18,2492.47,941.24,0,0.87
43190,12520,2066.79,872.59,2199.1,1125.71,0,0.95
43190,12472,3700.7,883.53,3845.88,1165.36,0,0.31
43200,12445,2363.24,725.29,2492.42,942.21,0,0.92
43200,12520,2065.83,874.44,2198.81,1126.3,0,0.94
43200,12472,3698.91,897.99,3841.74,1167.26,0,0.37
43210,12445,2363.27,726.07,2492.47,942.21,0,0.91
43210,12520,2065.52,874.18,2199.3,1126.21,0,0.94
43210,12472,3700.46,914.34,3838.19,1166.02,0,0.81
43220,12445,2363.68,726.82,2492.5,942.22,0,0.89
43220,12520,2066.53,873.68,2198.83,1126.56,0,0.95
43220,12472,3700.03,921.59,3840.01,1165.9,0,0.82
43230,12445,2363.82,725.78,2491.57,940.66,0,0.76
43230,12520,2067.99,875.07,2198.56,1125.72,0,0.95
43230,12681,1252.32,709.53,1367.56,918.85,0,0.91
43240,12445,2364.26,725.57,2491.82,940.42,0,0.85
43240,12520,2067.98,874.7,2198.56,1124.95,0,0.95
43240,12472,3698.92,916.75,3839.5,1167.43,0,0.28
43250,12445,2364.16,726.32,2490.96,937.82,0,0.51
43250,12520,2068.55,875.34,2198.46,1125.03,0,0.94
43250,12472,3699.53,897.49,3842.57,1166.88,0,0.72
43260,12445,2366.65,724.81,2490.36,932.29,0,0.81
43260,12520,2068.48,875.8,2198.24,1125.3,0,0.93
43260,12472,3698.77,904.84,3840.35,1168.41,0,0.33
43260,12694,499.81,931.5,642.95,1167.47,1,0.57
43260,12681,1239.72,621.18,1361.61,811.88,1,0.95
43270,12445,2368.18,724.5,2489.83,933.47,0,0.85
43270,12520,2067.31,872.48,2195.92,1125.47,0,0.94
43270,12472,3698.77,907.76,3839.8,1169.05,0,0.4
43270,12563,1039.33,588.69,1177.97,772.71,0,0.69
43280,12445,2366.69,725.5,2490.63,938.61,0,0.74
43280,12520,2064,870.95,2191.21,1126.77,0,0.96
43280,12472,3700.22,890.85,3843.39,1167.95,0,0.68
43290,12445,2365.1,724.28,2491.24,940.69,0,0.82
43290,12520,2068.28,867.31,2192.44,1125.42,0,0.93
43290,12472,3700.87,882.72,3845.34,1167.19,0,0.73
43300,12445,2364.22,724.22,2491.88,941.44,0,0.74
43300,12520,2069.47,867.87,2191.48,1124.68,0,0.94
43300,12472,3700.21,882.53,3845.11,1167.99,0,0.6
43300,12706,2126.25,708.7,2245.75,945.57,0,0.97
43310,12445,2363.82,723.21,2493.06,942.22,0,0.94
43310,12520,2072.23,863.65,2192.86,1123.46,0,0.94
43310,12472,3698.49,896.17,3842.23,1169.48,0,0.52
43310,12706,2127.27,705.81,2244.81,943.14,0,0.96
43310,12710,3699.3,889.44,3842.95,1168.7,0,0.44
43320,12445,2363.44,722.5,2493.31,941.58,0,0.9
43320,12520,2074.32,863.49,2194.32,1122.55,0,0.93
43320,12472,3697.94,904.92,3840.13,1169.34,0,0.78
43320,12706,2128.1,704.3,2243.71,942.45,0,0.97
43330,12445,2363.31,722.83,2492.92,941.65,0,0.67
43330,12520,2075.75,864.54,2194.52,1122.84,0,0.9
43330,12472,3698.74,906.62,3840.77,1168.85,0,0.3
43330,12706,2127.31,705.15,2242.38,944,0,0.98
43340,12445,2363.09,724.5,2493.22,941.9,0,0.92
43340,12520,2074.98,863.52,2193.32,1121.18,0,0.94
43340,12472,3699.42,886.41,3845.12,1165.68,0,0.76
43340,12706,2122.71,705.34,2241.45,944.37,0,0.98
43350,12445,2363.16,724.21,2493.34,941.26,0,0.92
43350,12520,2076.64,850.71,2198.58,1111.77,0,0.69
43350,12472,3700.1,886.22,3844.7,1165.76,0,0.51
43350,12706,2122.57,704.85,2241.45,934.08,0,0.96
43360,12445,2363.37,723.44,2493.83,941.16,0,0.92
43360,12520,2079.63,843.4,2199.92,1107.98,0,0.5
43360,12472,3701.1,889.62,3845.12,1166.03,0,0.6
43360,12706,2122.93,705.09,2240.89,922.19,0,0.95
43370,12445,2363.26,724.39,2494.18,941.37,0,0.93
43370,12520,2076.48,843.8,2190.19,1105.89,0,0.79
43370,12706,2121.87,703.28,2241.71,932.06,0,0.97
43380,12445,2362.99,723.85,2493.8,941.41,0,0.93
43380,12520,2075.19,843.61,2189.01,1104.4,0,0.79
43380,12706,2121.65,703.74,2241.57,934.77,0,0.97
43380,12472,3700.52,907.95,3842.42,1167.09,0,0.42
43390,12445,2363.05,725.22,2493.79,941.21,0,0.91
43390,12520,2076.06,842.49,2188.29,1104.23,0,0.6
43390,12706,2121.69,704.36,2241.66,936.33,0,0.97
43390,12721,2076.84,845.2,2184.31,1109.5,0,0.45
43390,12472,3700.07,910.33,3842.12,1167.15,0,0.35
43400,12445,2363.3,726.23,2493.37,941.5,0,0.86
43400,12706,2120.56,704.17,2241.35,939.56,0,0.97
43400,12472,3699.75,888.22,3845.09,1166.31,0,0.85
43410,12445,2363.19,724.44,2493.1,941.33,0,0.83
43410,12706,2119.77,704.64,2241.34,940.69,0,0.97
43410,12472,3698.6,900.75,3842.2,1168.76,0,0.36
43410,12520,2071.84,847.32,2188.57,1103.86,0,0.87
43420,12445,2362.62,723.85,2492.46,941.3,0,0.69
43420,12706,2119.8,705.11,2240.54,940.45,0,0.96
43420,12520,2074.48,851.34,2188.08,1103.91,0,0.91
43430,12445,2362.31,724.27,2491.36,941.56,0,0.89
43430,12706,2119.62,704.49,2241.08,940.64,0,0.97
43430,12520,2071.34,847.91,2182.88,1105.74,0,0.5
43430,12472,3701.15,887.45,3845.11,1167.08,0,0.27
43440,12445,2361.83,723.85,2490.6,941.61,0,0.89
43440,12706,2119.38,704.87,2241.12,940.56,0,0.97
43440,12520,2067.76,844.91,2183.22,1106.68,0,0.79
43440,12472,3700.63,884.32,3845.2,1166.39,0,0.73
43450,12445,2361.66,723.87,2490.42,941.7,0,0.93
43450,12706,2118.85,705.34,2240.7,940.03,0,0.97
43450,12520,2068.55,844.69,2183.33,1106.28,0,0.71
43450,12472,3700.34,885.35,3844.63,1166.83,0,0.51
43460,12445,2361.78,724.76,2490.48,941.55,0,0.93
43460,12706,2118.24,705.74,2240.52,941.12,0,0.98
43460,12520,2069.44,847.35,2183.95,1105.75,0,0.67
43460,12472,3699.13,903.76,3841.7,1168.88,0,0.57
43470,12445,2361.88,725.57,2491.01,941.42,0,0.91
43470,12706,2118.66,706.09,2239.93,940.44,0,0.97
43470,12520,2070.4,853.77,2187.88,1105.3,0,0.94
43470,12472,3699.8,902.62,3840.2,1165.69,0,0.29
43480,12445,2361.54,725.44,2490.85,940.54,0,0.9
43480,12706,2119.44,705.9,2238.74,939.74,0,0.97
43480,12520,2074.02,851.85,2190.85,1105.25,0,0.84
43490,12445,2361.38,725.25,2490.51,940.28,0,0.88
43490,12706,2120.11,706.02,2239.29,937.81,0,0.97
43490,12520,2075.47,847.37,2186.9,1100.21,0,0.83
43490,12472,3697.71,888.19,3842.07,1163.01,0,0.35
43500,12445,2361.68,725.31,2490.35,940.32,0,0.89
43500,12706,2121.35,706.6,2240.06,937,0,0.97
43500,12520,2066.53,844.88,2179.45,1091.14,0,0.9
43510,12445,2361.74,725.45,2490.35,940.55,0,0.89
43510,12706,2121.24,706.78,2240.38,935.41,0,0.96
43510,12520,2037.29,831.6,2158.54,1068.66,0,0.92
43510,12472,3696.95,887.28,3841.19,1163.15,0,0.31
43520,12445,2361.76,725.39,2490.21,940.77,0,0.91
43520,12706,2122.52,707.67,2239.99,936.77,0,0.95
43520,12520,1996.28,789.73,2126.31,1024.23,0,0.9
43520,12472,3696.79,884.86,3843.09,1163.22,0,0.49
43530,12445,2362.29,725.55,2490.82,940.49,0,0.88
43530,12706,2121.18,706.84,2240.3,939.63,0,0.93
43530,12520,1958.62,744.9,2078.38,977.46,0,0.91
43530,12472,3694.43,893.59,3838.08,1161.11,0,0.4
43540,12445,2362.09,725.62,2492.58,940.38,0,0.83
43540,12706,2120.66,695.05,2235.33,919.43,0,0.93
43540,12520,1942.88,698.67,2057.98,922.29,0,0.95
43540,12472,3691.66,898.67,3836.11,1159.17,0,0.68
43550,12445,2362.03,724.58,2491.98,939.79,0,0.81
43550,12706,2134.89,663.33,2242.79,881.06,0,0.91
43550,12520,1940.89,656.22,2048.92,865.44,0,0.94
43550,12472,3686.96,902.25,3832.35,1152.03,0,0.88
43560,12445,2368.31,710.48,2495.33,928.36,0,0.93
43560,12706,2160.61,618.12,2264.81,827.28,0,0.93
43560,12520,1952.9,606.96,2052.72,804.55,0,0.91
43570,12445,2372.42,681.46,2492.32,892.74,0,0.9
43570,12706,2200.37,574.98,2297.96,765.24,0,0.95
43570,12520,1977.16,555.72,2071.62,744.46,0,0.92
43580,12445,2356.8,635.18,2465.91,837.82,0,0.75
43580,12520,2004.83,513.35,2091.09,685.9,0,0.86
43590,12445,2336.51,586.37,2438.63,780.23,0,0.88
43590,12520,2021.49,464.73,2104.26,629.18,0,0.87
43590,12746,2266.66,475.34,2349.88,640.28,0,0.94
43600,12520,2031.75,429.58,2110.98,579.44,0,0.87
43600,12746,2276.57,433.33,2351.64,573.26,0,0.85
43610,12520,2028.8,390.2,2101.28,531.63,0,0.8
43610,12706,2262.61,479.08,2347.95,647.06,0,0.8
43620,12520,2009.03,359.85,2075.08,492.2,0,0.84
43690,12812,789.42,464.6,872.6,610.99,0,0.77
43700,12812,775.55,504.13,861.12,655.95,0,0.66
43730,12812,767.04,569.93,853.95,748.27,0,0.55
43830,12875,693.46,376.37,761.36,494.04,0,0.56
43880,12893,766.72,478.65,849.18,633.84,0,0.76
43890,12893,767.16,488.97,850.74,642,0,0.68
43900,12893,773.26,488.32,860.08,648.51,0,0.37
43910,12893,772.11,485.9,858.09,645.21,0,0.73
43920,12893,768.72,481.73,858.26,643.74,0,0.79
43930,12893,768.67,484.09,857.43,643.09,0,0.78
43940,12893,768.93,484.38,855.61,642.86,0,0.69
43950,12893,768.43,482.67,855.62,641.78,0,0.65
43960,12893,767.31,482.26,856.48,641.64,0,0.74
43970,12893,766.69,481.73,857.2,641.6,0,0.69
43980,12893,767.1,482.52,856.48,641.58,0,0.7
43990,12893,767.33,482.12,856.46,641.74,0,0.76
44000,12893,766.72,481.43,857,641.14,0,0.82
44010,12893,768.14,481.03,856.59,640.43,0,0.81
44020,12893,768.23,480.99,856.4,640.33,0,0.8
44030,12893,766.95,480.21,856.77,640.6,0,0.77
44040,12893,765.31,480.66,857.34,640.95,0,0.69
44050,12893,764.87,481.45,857.51,641.11,0,0.75
44060,12893,765.23,480.71,856.99,641.23,0,0.76
44070,12893,766.24,481.91,856.24,641.19,0,0.76
44070,12918,1834.94,545.69,1975.49,755.07,0,0.94
44080,12893,765.63,481.73,857.07,641.48,0,0.75
44080,12918,1846.93,493.41,1976.62,684.9,0,0.92
44090,12893,765.41,481.71,856.92,641.19,0,0.69
44090,12918,1849.91,445.88,1966.42,612.3,0,0.77
44100,12893,765.81,482.58,857.07,641.01,0,0.77
44100,12918,1845.42,399.36,1955.58,554.48,0,0.85
44110,12893,765.81,483.46,857.55,641.66,0,0.77
44110,12918,1853.61,365.27,1954.71,505.47,0,0.7
44120,12893,765.47,483.93,858.05,641.81,0,0.79
44120,12918,1858.99,339.17,1957.29,464.57,0,0.63
44130,12893,766,482.57,857.51,640.26,0,0.8
44130,12918,1865.36,315.86,1956.04,435.67,0,0.64
44140,12893,765.6,482.42,857.06,640.21,0,0.75
44150,12893,764.94,483.33,856.88,640.44,0,0.8
44160,12893,764.57,482.09,857.71,640.81,0,0.75
44170,12893,765.49,481.06,857.44,640.25,0,0.59
